conquering_cost,filename,total_scores,travelling_cost
3809.0,inputs/491.in,24685.0,20876.0
4557532574.0,inputs/611.in,5127229932.0,569697358.0
1446.04,inputs/580.in,20050.080000000005,18604.040000000005
4665844.1960999975,inputs/573.in,4674340.356499998,8496.160400000004
2.0,inputs/53.in,6.0,4.0
4250.0,inputs/433.in,5065.03666,815.0366600000002
1140.0,inputs/522.in,1440.0,300.0
37543220221.0,inputs/462.in,37678429491.0,135209270.0
581.0,inputs/349.in,771.0,190.0
2500.0,inputs/209.in,2896.0,396.0
53513.0,inputs/198.in,79265.0,25752.0
284.0,inputs/318.in,770.0,486.0
3041762.0,inputs/258.in,7120004.0,4078242.0
9639.0,inputs/248.in,26130.948000000004,16491.948000000004
891.4682200000001,inputs/308.in,1668.1570800000002,776.6888600000001
1000.0,inputs/188.in,1660.0,660.0
330.0,inputs/219.in,522.0,192.0
85.0,inputs/359.in,247.0,162.0
4963.0,inputs/472.in,17041.00000000006,12078.000000000058
22615172.522699997,inputs/532.in,22696040.453299996,80867.93059999986
18129.0,inputs/12.in,77751.0,59622.0
1998.0,inputs/423.in,9148.0,7150.0
32001000.0,inputs/563.in,256001096.0,224000096.0
1424873.6650000003,inputs/43.in,1770960.8150000002,346087.14999999985
3143.0,inputs/590.in,5942.9337399999995,2799.9337399999995
127.8246,inputs/601.in,992.2594000000007,864.4348000000007
29407.0,inputs/481.in,39765.0,10358.0
9.0,inputs/710.in,53.0,44.0
14195.347100000003,inputs/650.in,38629.525299999994,24434.178199999995
65.0,inputs/557.in,353.00059999999996,288.00059999999996
475.0,inputs/77.in,1431.0,956.0
3261.0,inputs/417.in,12819.0,9558.0
24.0,inputs/506.in,116.0,92.0
21390015217.0,inputs/26.in,61550049707.0,40160034490.0
15.0,inputs/446.in,63.0,48.0
278284.0,inputs/664.in,3886420237.0,3886141953.0
10103.71,inputs/724.in,22414.75420000001,12311.044200000013
1100129.4495,inputs/84.in,143092252.00749996,141992122.55799997
1214.0,inputs/635.in,854243290.0,854242076.0
4455.0,inputs/584.in,14687.0,10232.0
308.0,inputs/615.in,578.0,270.0
6.90971,inputs/644.in,7968793.51737,7968786.607659999
46146.80254999998,inputs/495.in,119760.89412999996,73614.09157999998
134.0,inputs/704.in,594296.0,594162.0
158.0,inputs/526.in,570.0,412.0
298.0,inputs/466.in,712.0,414.0
261.0,inputs/57.in,715.0,454.0
45013.0,inputs/577.in,264537.6274200001,219524.6274200001
50.0,inputs/437.in,100.0,50.0
4963.0,inputs/670.in,14877.0,9914.0
700.0,inputs/621.in,1796.0,1096.0
650052.0,inputs/90.in,4050297.6400000015,3400245.6400000015
4875.0,inputs/403.in,19155.0,14280.0
150.0,inputs/63.in,330.0,180.0
33.0,inputs/543.in,167.0,134.0
24.0,inputs/452.in,138.0,114.0
411.4636999999999,inputs/32.in,814.6435999999999,403.1799
654008188.7159599,inputs/512.in,8228869538.112297,7574861349.3963375
32007758.9559,inputs/683.in,99807410.8445,67799651.8886
107764.0,inputs/239.in,214186.0,106422.0
97471.0,inputs/379.in,118479.37800000001,21008.378000000008
27937677551.947136,inputs/268.in,44264845492.08599,16327167940.138853
9194.0,inputs/328.in,26100.0,16906.0
1.0,inputs/338.in,1.0,0.0
52.0,inputs/278.in,532.0,480.0
210447.0,inputs/369.in,215939.0,5492.0
591065538.0,inputs/229.in,596427516.0,5361978.0
192020.0,inputs/22.in,786013.6000000061,593993.6000000061
20.0,inputs/693.in,58.0,38.0
900.0,inputs/502.in,4410.0,3510.0
40411.871,inputs/442.in,149056.59100000001,108644.72
520.0,inputs/73.in,1230.0,710.0
611.0,inputs/553.in,2393.0,1782.0
2780.0,inputs/413.in,6550.0,3770.0
305.0,inputs/631.in,803.0,498.0
7503.0,inputs/80.in,16715.0,9212.0
60042.0,inputs/660.in,108154.0,48112.0
431.0,inputs/720.in,1241.0,810.0
62306842167.39179,inputs/427.in,177425677926.96118,115118835759.5694
333.3000000000002,inputs/47.in,1135.0999999999997,801.7999999999995
2186.0,inputs/567.in,7298.649519999998,5112.649519999998
136.0,inputs/476.in,210.0,74.0
347.0,inputs/16.in,859.0,512.0
111957.0,inputs/536.in,476287.0,364330.0
1678.0,inputs/714.in,1268551462.0,1268549784.0
752107.0,inputs/485.in,2157063.0,1404956.0
1200.0,inputs/654.in,2842.0,1642.0
35143564527.4624,inputs/605.in,113153834978.53024,78010270451.06784
43.0,inputs/594.in,243.0,200.0
172.3806,inputs/164.in,2041.0946000000004,1868.7140000000004
49.0,inputs/135.in,177.0,128.0
29.0,inputs/317.in,159.0,130.0
136.0,inputs/257.in,147.68,11.679999999999998
1400.0,inputs/346.in,27208.288719999957,25808.288719999957
145.1,inputs/197.in,2000000491.1,2000000346.0
224.0,inputs/206.in,738.0,514.0
1.0,inputs/101.in,325.0,324.0
180.0,inputs/290.in,810.0,630.0
148.0,inputs/150.in,394.0,246.0
2131.0,inputs/381.in,8591.0,6460.0
126287979191.84496,inputs/232.in,398938807715.75916,272650828523.91418
2258237.0,inputs/372.in,132089931.59339993,129831694.59339993
304.0,inputs/263.in,2024.0,1720.0
188297.0,inputs/323.in,189259.0,962.0
357.0,inputs/408.in,1349.0,992.0
24.0,inputs/548.in,114.0,90.0
17.0,inputs/68.in,77.0,60.0
4135.952,inputs/459.in,8739.606,4603.654
86.0,inputs/519.in,335.0,249.0
12812.0,inputs/688.in,20964.0,8152.0
349.0,inputs/39.in,368.4,19.400000000000006
100.0,inputs/4.in,416.0,316.0
23.0,inputs/509.in,195.0,172.0
1878.0,inputs/29.in,32268.0,30390.0
811.0,inputs/449.in,2281.0,1470.0
142.0,inputs/558.in,804.6,662.6
101570.0,inputs/78.in,208476.0,106906.0
5525.0,inputs/418.in,25131.0,19606.0
18686159.87,inputs/333.in,83632280.68999998,64946120.81999998
